_id|_labels|bar|body|born|children|id|myProp|name|prop|released|tagline|time|title|uuid|_start|_end|_type|id|rating|roles|summary
|||||||||||||||4129|4130|MY_PERIODIC_REL||||
|||||||||||||||4131|4132|MY_PERIODIC_REL||||
|||||||||||||||4133|4134|MY_PERIODIC_REL||||
|||||||||||||||4135|4136|MY_PERIODIC_REL||||
|||||||||||||||4137|4138|MY_PERIODIC_REL||||
|||||||||||||||4139|4140|MY_PERIODIC_REL||||
|||||||||||||||4141|4142|MY_PERIODIC_REL||||
|||||||||||||||4143|4144|MY_PERIODIC_REL||||
|||||||||||||||4145|4146|MY_PERIODIC_REL||||
|||||||||||||||4147|4148|MY_PERIODIC_REL||||
|||||||||||||||4149|4150|MY_PERIODIC_REL||||
|||||||||||||||4151|4152|MY_PERIODIC_REL||||
|||||||||||||||4153|4154|MY_PERIODIC_REL||||
|||||||||||||||4155|4156|MY_PERIODIC_REL||||
|||||||||||||||4157|4158|MY_PERIODIC_REL||||
|||||||||||||||4159|4160|MY_PERIODIC_REL||||
|||||||||||||||4161|4162|MY_PERIODIC_REL||||
|||||||||||||||4163|4164|MY_PERIODIC_REL||||
|||||||||||||||4165|4166|MY_PERIODIC_REL||||
|||||||||||||||4167|4168|MY_PERIODIC_REL||||
|||||||||||||||4169|4170|MY_PERIODIC_REL||||
|||||||||||||||4171|4172|MY_PERIODIC_REL||||
|||||||||||||||4173|4174|MY_PERIODIC_REL||||
|||||||||||||||4175|4176|MY_PERIODIC_REL||||
|||||||||||||||4177|4178|MY_PERIODIC_REL||||
|||||||||||||||4179|4180|MY_PERIODIC_REL||||
|||||||||||||||4181|4182|MY_PERIODIC_REL||||
|||||||||||||||4183|4184|MY_PERIODIC_REL||||
|||||||||||||||4185|4186|MY_PERIODIC_REL||||
|||||||||||||||4187|4188|MY_PERIODIC_REL||||
|||||||||||||||4189|4190|MY_PERIODIC_REL||||
|||||||||||||||4191|4192|MY_PERIODIC_REL||||
|||||||||||||||4193|4194|MY_PERIODIC_REL||||
|||||||||||||||4195|4196|MY_PERIODIC_REL||||
|||||||||||||||4197|4198|MY_PERIODIC_REL||||
|||||||||||||||4199|4200|MY_PERIODIC_REL||||
|||||||||||||||4201|4202|MY_PERIODIC_REL||||
|||||||||||||||4203|4204|MY_PERIODIC_REL||||
|||||||||||||||4205|4206|MY_PERIODIC_REL||||
|||||||||||||||4207|4208|MY_PERIODIC_REL||||
|||||||||||||||4209|4210|MY_PERIODIC_REL||||
|||||||||||||||4211|4212|MY_PERIODIC_REL||||
|||||||||||||||4213|4214|MY_PERIODIC_REL||||
|||||||||||||||4215|4216|MY_PERIODIC_REL||||
|||||||||||||||4217|4218|MY_PERIODIC_REL||||
|||||||||||||||4219|4220|MY_PERIODIC_REL||||
|||||||||||||||4221|4222|MY_PERIODIC_REL||||
|||||||||||||||4223|4224|MY_PERIODIC_REL||||
|||||||||||||||4225|4226|MY_PERIODIC_REL||||
|||||||||||||||4227|4228|MY_PERIODIC_REL||||
|||||||||||||||4229|4230|MY_PERIODIC_REL||||
|||||||||||||||4231|4232|MY_PERIODIC_REL||||
|||||||||||||||4233|4234|MY_PERIODIC_REL||||
|||||||||||||||4235|4236|MY_PERIODIC_REL||||
|||||||||||||||4237|4238|MY_PERIODIC_REL||||
|||||||||||||||4239|4240|MY_PERIODIC_REL||||
|||||||||||||||4241|4242|MY_PERIODIC_REL||||
|||||||||||||||4243|4244|MY_PERIODIC_REL||||
|||||||||||||||4245|4246|MY_PERIODIC_REL||||
|||||||||||||||4247|4248|MY_PERIODIC_REL||||
|||||||||||||||4249|4250|MY_PERIODIC_REL||||
|||||||||||||||4251|4252|MY_PERIODIC_REL||||
|||||||||||||||4253|4254|MY_PERIODIC_REL||||
|||||||||||||||4255|4256|MY_PERIODIC_REL||||
|||||||||||||||4257|4258|MY_PERIODIC_REL||||
|||||||||||||||4259|4260|MY_PERIODIC_REL||||
|||||||||||||||4261|4262|MY_PERIODIC_REL||||
|||||||||||||||4263|4264|MY_PERIODIC_REL||||
|||||||||||||||4265|4266|MY_PERIODIC_REL||||
|||||||||||||||4267|4268|MY_PERIODIC_REL||||
|||||||||||||||4269|4270|MY_PERIODIC_REL||||
|||||||||||||||4271|4272|MY_PERIODIC_REL||||
|||||||||||||||4273|4274|MY_PERIODIC_REL||||
|||||||||||||||4275|4276|MY_PERIODIC_REL||||
|||||||||||||||4277|4278|MY_PERIODIC_REL||||
|||||||||||||||4279|4280|MY_PERIODIC_REL||||
|||||||||||||||4281|4282|MY_PERIODIC_REL||||
|||||||||||||||4283|4284|MY_PERIODIC_REL||||
|||||||||||||||4285|4286|MY_PERIODIC_REL||||
|||||||||||||||4287|4288|MY_PERIODIC_REL||||
|||||||||||||||4289|4290|MY_PERIODIC_REL||||
|||||||||||||||4291|4292|MY_PERIODIC_REL||||
|||||||||||||||4293|4294|MY_PERIODIC_REL||||
|||||||||||||||4295|4296|MY_PERIODIC_REL||||
|||||||||||||||4297|4298|MY_PERIODIC_REL||||
|||||||||||||||4299|4300|MY_PERIODIC_REL||||
|||||||||||||||4301|4302|MY_PERIODIC_REL||||
|||||||||||||||4303|4304|MY_PERIODIC_REL||||
|||||||||||||||4305|4306|MY_PERIODIC_REL||||
|||||||||||||||4307|4308|MY_PERIODIC_REL||||
|||||||||||||||4309|4310|MY_PERIODIC_REL||||
|||||||||||||||4311|4312|MY_PERIODIC_REL||||
|||||||||||||||4313|4314|MY_PERIODIC_REL||||
|||||||||||||||4315|4316|MY_PERIODIC_REL||||
|||||||||||||||4317|4318|MY_PERIODIC_REL||||
|||||||||||||||4319|4320|MY_PERIODIC_REL||||
|||||||||||||||4321|4322|MY_PERIODIC_REL||||
|||||||||||||||4323|4324|MY_PERIODIC_REL||||
|||||||||||||||4325|4326|MY_PERIODIC_REL||||
|||||||||||||||4327|4328|MY_PERIODIC_REL||||
|||||||||||||||4329|4330|MY_PERIODIC_REL||||
|||||||||||||||4331|4332|MY_PERIODIC_REL||||
|||||||||||||||4333|4334|MY_PERIODIC_REL||||
|||||||||||||||4335|4336|MY_PERIODIC_REL||||
|||||||||||||||4337|4338|MY_PERIODIC_REL||||
|||||||||||||||4339|4340|MY_PERIODIC_REL||||
|||||||||||||||4341|4342|MY_PERIODIC_REL||||
|||||||||||||||4343|4344|MY_PERIODIC_REL||||
|||||||||||||||4345|4346|MY_PERIODIC_REL||||
|||||||||||||||4347|4348|MY_PERIODIC_REL||||
|||||||||||||||4349|4350|MY_PERIODIC_REL||||
|||||||||||||||4351|4352|MY_PERIODIC_REL||||
|||||||||||||||4353|4354|MY_PERIODIC_REL||||
|||||||||||||||4355|4356|MY_PERIODIC_REL||||
|||||||||||||||4357|4358|MY_PERIODIC_REL||||
|||||||||||||||4359|4360|MY_PERIODIC_REL||||
|||||||||||||||4361|4362|MY_PERIODIC_REL||||
|||||||||||||||4363|4364|MY_PERIODIC_REL||||
|||||||||||||||4365|4366|MY_PERIODIC_REL||||
|||||||||||||||4367|4368|MY_PERIODIC_REL||||
|||||||||||||||4369|4370|MY_PERIODIC_REL||||
|||||||||||||||4371|4372|MY_PERIODIC_REL||||
|||||||||||||||4373|4374|MY_PERIODIC_REL||||
|||||||||||||||4375|4376|MY_PERIODIC_REL||||
|||||||||||||||4377|4378|MY_PERIODIC_REL||||
|||||||||||||||4379|4380|MY_PERIODIC_REL||||
|||||||||||||||4381|4382|MY_PERIODIC_REL||||
|||||||||||||||4383|4384|MY_PERIODIC_REL||||
|||||||||||||||4385|4386|MY_PERIODIC_REL||||
|||||||||||||||4387|4388|MY_PERIODIC_REL||||
|||||||||||||||4389|4390|MY_PERIODIC_REL||||
|||||||||||||||4391|4392|MY_PERIODIC_REL||||
|||||||||||||||4393|4394|MY_PERIODIC_REL||||
|||||||||||||||4395|4396|MY_PERIODIC_REL||||
|||||||||||||||4397|4398|MY_PERIODIC_REL||||
|||||||||||||||4399|4400|MY_PERIODIC_REL||||
|||||||||||||||4401|4402|MY_PERIODIC_REL||||
|||||||||||||||4403|4404|MY_PERIODIC_REL||||
|||||||||||||||4405|4406|MY_PERIODIC_REL||||
|||||||||||||||4407|4408|MY_PERIODIC_REL||||
|||||||||||||||4409|4410|MY_PERIODIC_REL||||
|||||||||||||||4411|4412|MY_PERIODIC_REL||||
|||||||||||||||4413|4414|MY_PERIODIC_REL||||
|||||||||||||||4415|4416|MY_PERIODIC_REL||||
|||||||||||||||4417|4418|MY_PERIODIC_REL||||
|||||||||||||||4419|4420|MY_PERIODIC_REL||||
|||||||||||||||4421|4422|MY_PERIODIC_REL||||
|||||||||||||||4423|4424|MY_PERIODIC_REL||||
|||||||||||||||4425|4426|MY_PERIODIC_REL||||
|||||||||||||||4427|4428|MY_PERIODIC_REL||||
|||||||||||||||4429|4430|MY_PERIODIC_REL||||
|||||||||||||||4431|4432|MY_PERIODIC_REL||||
|||||||||||||||4433|4434|MY_PERIODIC_REL||||
|||||||||||||||4435|4436|MY_PERIODIC_REL||||
|||||||||||||||4437|4438|MY_PERIODIC_REL||||
|||||||||||||||4439|4440|MY_PERIODIC_REL||||
|||||||||||||||4441|4442|MY_PERIODIC_REL||||
|||||||||||||||4443|4444|MY_PERIODIC_REL||||
|||||||||||||||4445|4446|MY_PERIODIC_REL||||
|||||||||||||||4447|4448|MY_PERIODIC_REL||||
|||||||||||||||4449|4450|MY_PERIODIC_REL||||
|||||||||||||||4451|4452|MY_PERIODIC_REL||||
|||||||||||||||4453|4454|MY_PERIODIC_REL||||
|||||||||||||||4455|4456|MY_PERIODIC_REL||||
|||||||||||||||4457|4458|MY_PERIODIC_REL||||
|||||||||||||||4459|4460|MY_PERIODIC_REL||||
|||||||||||||||4461|4462|MY_PERIODIC_REL||||
|||||||||||||||4463|4464|MY_PERIODIC_REL||||
|||||||||||||||4465|4466|MY_PERIODIC_REL||||
|||||||||||||||4467|4468|MY_PERIODIC_REL||||
|||||||||||||||4469|4470|MY_PERIODIC_REL||||
|||||||||||||||4471|4472|MY_PERIODIC_REL||||
|||||||||||||||4473|4474|MY_PERIODIC_REL||||
|||||||||||||||4475|4476|MY_PERIODIC_REL||||
|||||||||||||||4477|4478|MY_PERIODIC_REL||||
|||||||||||||||4479|4480|MY_PERIODIC_REL||||
|||||||||||||||4481|4482|MY_PERIODIC_REL||||
|||||||||||||||4483|4484|MY_PERIODIC_REL||||
|||||||||||||||4485|4486|MY_PERIODIC_REL||||
|||||||||||||||4487|4488|MY_PERIODIC_REL||||
|||||||||||||||4489|4490|MY_PERIODIC_REL||||
|||||||||||||||4491|4492|MY_PERIODIC_REL||||
|||||||||||||||4493|4494|MY_PERIODIC_REL||||
|||||||||||||||4495|4496|MY_PERIODIC_REL||||
|||||||||||||||4497|4498|MY_PERIODIC_REL||||
|||||||||||||||4499|4500|MY_PERIODIC_REL||||
|||||||||||||||4501|4502|MY_PERIODIC_REL||||
|||||||||||||||4503|4504|MY_PERIODIC_REL||||
|||||||||||||||4505|4506|MY_PERIODIC_REL||||
|||||||||||||||4507|4508|MY_PERIODIC_REL||||
|||||||||||||||4509|4510|MY_PERIODIC_REL||||
|||||||||||||||4511|4512|MY_PERIODIC_REL||||
|||||||||||||||4513|4514|MY_PERIODIC_REL||||
|||||||||||||||4515|4516|MY_PERIODIC_REL||||
|||||||||||||||4517|4518|MY_PERIODIC_REL||||
|||||||||||||||4519|4520|MY_PERIODIC_REL||||
|||||||||||||||4521|4522|MY_PERIODIC_REL||||
|||||||||||||||4523|4524|MY_PERIODIC_REL||||
|||||||||||||||4525|4526|MY_PERIODIC_REL||||
|||||||||||||||4527|4528|MY_PERIODIC_REL||||
|||||||||||||||4529|4530|MY_PERIODIC_REL||||
|||||||||||||||4531|4532|MY_PERIODIC_REL||||
|||||||||||||||4533|4534|MY_PERIODIC_REL||||
|||||||||||||||4535|4536|MY_PERIODIC_REL||||
|||||||||||||||4537|4538|MY_PERIODIC_REL||||
|||||||||||||||4539|4540|MY_PERIODIC_REL||||
|||||||||||||||4541|4542|MY_PERIODIC_REL||||
|||||||||||||||4543|4544|MY_PERIODIC_REL||||
|||||||||||||||4545|4546|MY_PERIODIC_REL||||
|||||||||||||||4547|4548|MY_PERIODIC_REL||||
|||||||||||||||4549|4550|MY_PERIODIC_REL||||
|||||||||||||||4551|4552|MY_PERIODIC_REL||||
|||||||||||||||4553|4554|MY_PERIODIC_REL||||
|||||||||||||||4555|4556|MY_PERIODIC_REL||||
|||||||||||||||4557|4558|MY_PERIODIC_REL||||
|||||||||||||||4559|4560|MY_PERIODIC_REL||||
|||||||||||||||4561|4562|MY_PERIODIC_REL||||
|||||||||||||||4563|4564|MY_PERIODIC_REL||||
|||||||||||||||4565|4566|MY_PERIODIC_REL||||
|||||||||||||||4567|4568|MY_PERIODIC_REL||||
|||||||||||||||4569|4570|MY_PERIODIC_REL||||
|||||||||||||||4571|4572|MY_PERIODIC_REL||||
|||||||||||||||4573|4574|MY_PERIODIC_REL||||
|||||||||||||||4575|4576|MY_PERIODIC_REL||||
|||||||||||||||4577|4578|MY_PERIODIC_REL||||
|||||||||||||||4579|4580|MY_PERIODIC_REL||||
|||||||||||||||4581|4582|MY_PERIODIC_REL||||
|||||||||||||||4583|4584|MY_PERIODIC_REL||||
|||||||||||||||4585|4586|MY_PERIODIC_REL||||
|||||||||||||||4587|4588|MY_PERIODIC_REL||||
|||||||||||||||4589|4590|MY_PERIODIC_REL||||
|||||||||||||||4591|4592|MY_PERIODIC_REL||||
|||||||||||||||4593|4594|MY_PERIODIC_REL||||
|||||||||||||||4595|4596|MY_PERIODIC_REL||||
|||||||||||||||4597|4598|MY_PERIODIC_REL||||
|||||||||||||||4599|4600|MY_PERIODIC_REL||||
|||||||||||||||4601|4602|MY_PERIODIC_REL||||
|||||||||||||||4603|4604|MY_PERIODIC_REL||||
|||||||||||||||4605|4606|MY_PERIODIC_REL||||
|||||||||||||||4607|4608|MY_PERIODIC_REL||||
|||||||||||||||4609|4610|MY_PERIODIC_REL||||
|||||||||||||||4611|4612|MY_PERIODIC_REL||||
|||||||||||||||4613|4614|MY_PERIODIC_REL||||
|||||||||||||||4615|4616|MY_PERIODIC_REL||||
|||||||||||||||4617|4618|MY_PERIODIC_REL||||
|||||||||||||||4619|4620|MY_PERIODIC_REL||||
|||||||||||||||4621|4622|MY_PERIODIC_REL||||
|||||||||||||||4623|4624|MY_PERIODIC_REL||||
|||||||||||||||4625|4626|MY_PERIODIC_REL||||
|||||||||||||||4627|4628|MY_PERIODIC_REL||||
|||||||||||||||4629|4630|MY_PERIODIC_REL||||
|||||||||||||||4631|4632|MY_PERIODIC_REL||||
|||||||||||||||4633|4634|MY_PERIODIC_REL||||
|||||||||||||||4635|4636|MY_PERIODIC_REL||||
|||||||||||||||4637|4638|MY_PERIODIC_REL||||
|||||||||||||||4639|4640|MY_PERIODIC_REL||||
|||||||||||||||4641|4642|MY_PERIODIC_REL||||
|||||||||||||||4643|4644|MY_PERIODIC_REL||||
|||||||||||||||4645|4646|MY_PERIODIC_REL||||
|||||||||||||||4647|4648|MY_PERIODIC_REL||||
|||||||||||||||4649|4650|MY_PERIODIC_REL||||
|||||||||||||||4651|4652|MY_PERIODIC_REL||||
|||||||||||||||4653|4654|MY_PERIODIC_REL||||
|||||||||||||||4655|4656|MY_PERIODIC_REL||||
|||||||||||||||4657|4658|MY_PERIODIC_REL||||
|||||||||||||||4659|4660|MY_PERIODIC_REL||||
|||||||||||||||4661|4662|MY_PERIODIC_REL||||
|||||||||||||||4663|4664|MY_PERIODIC_REL||||
|||||||||||||||4665|4666|MY_PERIODIC_REL||||
|||||||||||||||4667|4668|MY_PERIODIC_REL||||
|||||||||||||||4669|4670|MY_PERIODIC_REL||||
|||||||||||||||4671|4672|MY_PERIODIC_REL||||
|||||||||||||||4673|4674|MY_PERIODIC_REL||||
|||||||||||||||4675|4676|MY_PERIODIC_REL||||
|||||||||||||||4677|4678|MY_PERIODIC_REL||||
|||||||||||||||4679|4680|MY_PERIODIC_REL||||
|||||||||||||||4681|4682|MY_PERIODIC_REL||||
|||||||||||||||4683|4684|MY_PERIODIC_REL||||
|||||||||||||||4685|4686|MY_PERIODIC_REL||||
|||||||||||||||4687|4688|MY_PERIODIC_REL||||
|||||||||||||||4689|4690|MY_PERIODIC_REL||||
|||||||||||||||4691|4692|MY_PERIODIC_REL||||
|||||||||||||||4693|4694|MY_PERIODIC_REL||||
|||||||||||||||4695|4696|MY_PERIODIC_REL||||
|||||||||||||||4697|4698|MY_PERIODIC_REL||||
|||||||||||||||4699|4700|MY_PERIODIC_REL||||
|||||||||||||||4701|4702|MY_PERIODIC_REL||||
|||||||||||||||4703|4704|MY_PERIODIC_REL||||
|||||||||||||||4705|4706|MY_PERIODIC_REL||||
|||||||||||||||4707|4708|MY_PERIODIC_REL||||
|||||||||||||||4709|4710|MY_PERIODIC_REL||||
|||||||||||||||4711|4712|MY_PERIODIC_REL||||
|||||||||||||||4713|4714|MY_PERIODIC_REL||||
|||||||||||||||4715|4716|MY_PERIODIC_REL||||
|||||||||||||||4717|4718|MY_PERIODIC_REL||||
|||||||||||||||4719|4720|MY_PERIODIC_REL||||
|||||||||||||||4721|4722|MY_PERIODIC_REL||||
|||||||||||||||4723|4724|MY_PERIODIC_REL||||
|||||||||||||||4725|4726|MY_PERIODIC_REL||||
|||||||||||||||4727|4728|MY_PERIODIC_REL||||
|||||||||||||||4729|4730|MY_PERIODIC_REL||||
|||||||||||||||4731|4732|MY_PERIODIC_REL||||
|||||||||||||||4733|4734|MY_PERIODIC_REL||||
|||||||||||||||4735|4736|MY_PERIODIC_REL||||
|||||||||||||||4737|4738|MY_PERIODIC_REL||||
|||||||||||||||4739|4740|MY_PERIODIC_REL||||
|||||||||||||||4741|4742|MY_PERIODIC_REL||||
|||||||||||||||4743|4744|MY_PERIODIC_REL||||
|||||||||||||||4745|4746|MY_PERIODIC_REL||||
|||||||||||||||4747|4748|MY_PERIODIC_REL||||
|||||||||||||||4749|4750|MY_PERIODIC_REL||||
|||||||||||||||4751|4752|MY_PERIODIC_REL||||
|||||||||||||||4753|4754|MY_PERIODIC_REL||||
|||||||||||||||4755|4756|MY_PERIODIC_REL||||
|||||||||||||||4757|4758|MY_PERIODIC_REL||||
|||||||||||||||4759|4760|MY_PERIODIC_REL||||
|||||||||||||||4761|4762|MY_PERIODIC_REL||||
|||||||||||||||4763|4764|MY_PERIODIC_REL||||
|||||||||||||||4765|4766|MY_PERIODIC_REL||||
|||||||||||||||4767|4768|MY_PERIODIC_REL||||
|||||||||||||||4769|4770|MY_PERIODIC_REL||||
|||||||||||||||4771|4772|MY_PERIODIC_REL||||
|||||||||||||||4773|4774|MY_PERIODIC_REL||||
|||||||||||||||4775|4776|MY_PERIODIC_REL||||
|||||||||||||||4777|4778|MY_PERIODIC_REL||||
|||||||||||||||4779|4780|MY_PERIODIC_REL||||
|||||||||||||||4781|4782|MY_PERIODIC_REL||||
|||||||||||||||4783|4784|MY_PERIODIC_REL||||
|||||||||||||||4785|4786|MY_PERIODIC_REL||||
|||||||||||||||4787|4788|MY_PERIODIC_REL||||
|||||||||||||||4789|4790|MY_PERIODIC_REL||||
|||||||||||||||4791|4792|MY_PERIODIC_REL||||
|||||||||||||||4793|4794|MY_PERIODIC_REL||||
|||||||||||||||4795|4796|MY_PERIODIC_REL||||
|||||||||||||||4797|4798|MY_PERIODIC_REL||||
|||||||||||||||4799|4800|MY_PERIODIC_REL||||
|||||||||||||||4801|4802|MY_PERIODIC_REL||||
|||||||||||||||4803|4804|MY_PERIODIC_REL||||
|||||||||||||||4805|4806|MY_PERIODIC_REL||||
|||||||||||||||4807|4808|MY_PERIODIC_REL||||
|||||||||||||||4809|4810|MY_PERIODIC_REL||||
|||||||||||||||4811|4812|MY_PERIODIC_REL||||
|||||||||||||||4813|4814|MY_PERIODIC_REL||||
|||||||||||||||4815|4816|MY_PERIODIC_REL||||
|||||||||||||||4817|4818|MY_PERIODIC_REL||||
|||||||||||||||4819|4820|MY_PERIODIC_REL||||
|||||||||||||||4821|4822|MY_PERIODIC_REL||||
|||||||||||||||4823|4824|MY_PERIODIC_REL||||
|||||||||||||||4825|4826|MY_PERIODIC_REL||||
|||||||||||||||4827|4828|MY_PERIODIC_REL||||
|||||||||||||||4829|4830|MY_PERIODIC_REL||||
|||||||||||||||4831|4832|MY_PERIODIC_REL||||
|||||||||||||||4833|4834|MY_PERIODIC_REL||||
|||||||||||||||4835|4836|MY_PERIODIC_REL||||
|||||||||||||||4837|4838|MY_PERIODIC_REL||||
|||||||||||||||4839|4840|MY_PERIODIC_REL||||
|||||||||||||||4841|4842|MY_PERIODIC_REL||||
|||||||||||||||4843|4844|MY_PERIODIC_REL||||
|||||||||||||||4845|4846|MY_PERIODIC_REL||||
|||||||||||||||4847|4848|MY_PERIODIC_REL||||
|||||||||||||||4849|4850|MY_PERIODIC_REL||||
|||||||||||||||4851|4852|MY_PERIODIC_REL||||
|||||||||||||||4853|4854|MY_PERIODIC_REL||||
|||||||||||||||4855|4856|MY_PERIODIC_REL||||
|||||||||||||||4857|4858|MY_PERIODIC_REL||||
|||||||||||||||4859|4860|MY_PERIODIC_REL||||
|||||||||||||||4861|4862|MY_PERIODIC_REL||||
|||||||||||||||4863|4864|MY_PERIODIC_REL||||
|||||||||||||||4865|4866|MY_PERIODIC_REL||||
|||||||||||||||4867|4868|MY_PERIODIC_REL||||
|||||||||||||||4869|4870|MY_PERIODIC_REL||||
|||||||||||||||4871|4872|MY_PERIODIC_REL||||
|||||||||||||||4873|4874|MY_PERIODIC_REL||||
|||||||||||||||4875|4876|MY_PERIODIC_REL||||
|||||||||||||||4877|4878|MY_PERIODIC_REL||||
|||||||||||||||4879|4880|MY_PERIODIC_REL||||
|||||||||||||||4881|4882|MY_PERIODIC_REL||||
|||||||||||||||4883|4884|MY_PERIODIC_REL||||
|||||||||||||||4885|4886|MY_PERIODIC_REL||||
|||||||||||||||4887|4888|MY_PERIODIC_REL||||
|||||||||||||||4889|4890|MY_PERIODIC_REL||||
|||||||||||||||4891|4892|MY_PERIODIC_REL||||
|||||||||||||||4893|4894|MY_PERIODIC_REL||||
|||||||||||||||4895|4896|MY_PERIODIC_REL||||
|||||||||||||||4897|4898|MY_PERIODIC_REL||||
|||||||||||||||4899|4900|MY_PERIODIC_REL||||
|||||||||||||||4901|4902|MY_PERIODIC_REL||||
|||||||||||||||4903|4904|MY_PERIODIC_REL||||
|||||||||||||||4905|4906|MY_PERIODIC_REL||||
|||||||||||||||4907|4908|MY_PERIODIC_REL||||
|||||||||||||||4909|4910|MY_PERIODIC_REL||||
|||||||||||||||4911|4912|MY_PERIODIC_REL||||
|||||||||||||||4913|4914|MY_PERIODIC_REL||||
|||||||||||||||4915|4916|MY_PERIODIC_REL||||
|||||||||||||||4917|4918|MY_PERIODIC_REL||||
|||||||||||||||4919|4920|MY_PERIODIC_REL||||
|||||||||||||||4921|4922|MY_PERIODIC_REL||||
|||||||||||||||4923|4924|MY_PERIODIC_REL||||
|||||||||||||||4925|4926|MY_PERIODIC_REL||||
|||||||||||||||4927|4928|MY_PERIODIC_REL||||
|||||||||||||||4929|4930|MY_PERIODIC_REL||||
|||||||||||||||4931|4932|MY_PERIODIC_REL||||
|||||||||||||||4933|4934|MY_PERIODIC_REL||||
|||||||||||||||4935|4936|MY_PERIODIC_REL||||
|||||||||||||||4937|4938|MY_PERIODIC_REL||||
|||||||||||||||4939|4940|MY_PERIODIC_REL||||
|||||||||||||||4941|4942|MY_PERIODIC_REL||||
|||||||||||||||4943|4944|MY_PERIODIC_REL||||
|||||||||||||||4945|4946|MY_PERIODIC_REL||||
|||||||||||||||4947|4948|MY_PERIODIC_REL||||
|||||||||||||||4949|4950|MY_PERIODIC_REL||||
|||||||||||||||4951|4952|MY_PERIODIC_REL||||
|||||||||||||||4953|4954|MY_PERIODIC_REL||||
|||||||||||||||4955|4956|MY_PERIODIC_REL||||
|||||||||||||||4957|4958|MY_PERIODIC_REL||||
|||||||||||||||4959|4960|MY_PERIODIC_REL||||
|||||||||||||||4961|4962|MY_PERIODIC_REL||||
|||||||||||||||4963|4964|MY_PERIODIC_REL||||
|||||||||||||||4965|4966|MY_PERIODIC_REL||||
|||||||||||||||4967|4968|MY_PERIODIC_REL||||
|||||||||||||||4969|4970|MY_PERIODIC_REL||||
|||||||||||||||4971|4972|MY_PERIODIC_REL||||
|||||||||||||||4973|4974|MY_PERIODIC_REL||||
|||||||||||||||4975|4976|MY_PERIODIC_REL||||
|||||||||||||||4977|4978|MY_PERIODIC_REL||||
|||||||||||||||4979|4980|MY_PERIODIC_REL||||
|||||||||||||||4981|4982|MY_PERIODIC_REL||||
|||||||||||||||4983|4984|MY_PERIODIC_REL||||
|||||||||||||||4985|4986|MY_PERIODIC_REL||||
|||||||||||||||4987|4988|MY_PERIODIC_REL||||
|||||||||||||||4989|4990|MY_PERIODIC_REL||||
|||||||||||||||4991|4992|MY_PERIODIC_REL||||
|||||||||||||||4993|4994|MY_PERIODIC_REL||||
|||||||||||||||4995|4996|MY_PERIODIC_REL||||
|||||||||||||||4997|4998|MY_PERIODIC_REL||||
|||||||||||||||4999|5000|MY_PERIODIC_REL||||
|||||||||||||||5001|5002|MY_PERIODIC_REL||||
|||||||||||||||5003|5004|MY_PERIODIC_REL||||
|||||||||||||||5005|5006|MY_PERIODIC_REL||||
|||||||||||||||5007|5008|MY_PERIODIC_REL||||
|||||||||||||||5009|5010|MY_PERIODIC_REL||||
|||||||||||||||5011|5012|MY_PERIODIC_REL||||
|||||||||||||||5013|5014|MY_PERIODIC_REL||||
|||||||||||||||5015|5016|MY_PERIODIC_REL||||
|||||||||||||||5017|5018|MY_PERIODIC_REL||||
|||||||||||||||5019|5020|MY_PERIODIC_REL||||
|||||||||||||||5021|5022|MY_PERIODIC_REL||||
|||||||||||||||5023|5024|MY_PERIODIC_REL||||
|||||||||||||||5025|5026|MY_PERIODIC_REL||||
|||||||||||||||5027|5028|MY_PERIODIC_REL||||
|||||||||||||||5029|5030|MY_PERIODIC_REL||||
|||||||||||||||5031|5032|MY_PERIODIC_REL||||
|||||||||||||||5033|5034|MY_PERIODIC_REL||||
|||||||||||||||5035|5036|MY_PERIODIC_REL||||
|||||||||||||||5037|5038|MY_PERIODIC_REL||||
|||||||||||||||5039|5040|MY_PERIODIC_REL||||
|||||||||||||||5041|5042|MY_PERIODIC_REL||||
|||||||||||||||5043|5044|MY_PERIODIC_REL||||
|||||||||||||||5045|5046|MY_PERIODIC_REL||||
|||||||||||||||5047|5048|MY_PERIODIC_REL||||
|||||||||||||||5049|5050|MY_PERIODIC_REL||||
|||||||||||||||5051|5052|MY_PERIODIC_REL||||
|||||||||||||||5053|5054|MY_PERIODIC_REL||||
|||||||||||||||5055|5056|MY_PERIODIC_REL||||
|||||||||||||||5057|5058|MY_PERIODIC_REL||||
|||||||||||||||5059|5060|MY_PERIODIC_REL||||
|||||||||||||||5061|5062|MY_PERIODIC_REL||||
|||||||||||||||5063|5064|MY_PERIODIC_REL||||
|||||||||||||||5065|5066|MY_PERIODIC_REL||||
|||||||||||||||5067|5068|MY_PERIODIC_REL||||
|||||||||||||||5069|5070|MY_PERIODIC_REL||||
|||||||||||||||5071|5072|MY_PERIODIC_REL||||
|||||||||||||||5073|5074|MY_PERIODIC_REL||||
|||||||||||||||5075|5076|MY_PERIODIC_REL||||
|||||||||||||||5077|5078|MY_PERIODIC_REL||||
|||||||||||||||5079|5080|MY_PERIODIC_REL||||
|||||||||||||||5081|5082|MY_PERIODIC_REL||||
|||||||||||||||5083|5084|MY_PERIODIC_REL||||
|||||||||||||||5085|5086|MY_PERIODIC_REL||||
|||||||||||||||5087|5088|MY_PERIODIC_REL||||
