_id|_labels|born|children|fingerprint|id|import|myId|myProp|name|other|prop|released|something|stuff|tagline|time|timestamp|title|uuid|_start|_end|_type|rating|roles|summary
||||||||||||||||||||20666|20667|MY_PERIODIC_REL|||
||||||||||||||||||||20668|20669|MY_PERIODIC_REL|||
||||||||||||||||||||20670|20671|MY_PERIODIC_REL|||
||||||||||||||||||||20672|20673|MY_PERIODIC_REL|||
||||||||||||||||||||20674|20675|MY_PERIODIC_REL|||
||||||||||||||||||||20676|20677|MY_PERIODIC_REL|||
||||||||||||||||||||20678|20679|MY_PERIODIC_REL|||
||||||||||||||||||||20680|20681|MY_PERIODIC_REL|||
||||||||||||||||||||20682|20683|MY_PERIODIC_REL|||
||||||||||||||||||||20684|20685|MY_PERIODIC_REL|||
||||||||||||||||||||20686|20687|MY_PERIODIC_REL|||
||||||||||||||||||||20688|20689|MY_PERIODIC_REL|||
||||||||||||||||||||20690|20691|MY_PERIODIC_REL|||
||||||||||||||||||||20692|20693|MY_PERIODIC_REL|||
||||||||||||||||||||20694|20695|MY_PERIODIC_REL|||
||||||||||||||||||||20696|20697|MY_PERIODIC_REL|||
||||||||||||||||||||20698|20699|MY_PERIODIC_REL|||
||||||||||||||||||||20700|20701|MY_PERIODIC_REL|||
||||||||||||||||||||20702|20703|MY_PERIODIC_REL|||
||||||||||||||||||||20704|20705|MY_PERIODIC_REL|||
||||||||||||||||||||20706|20707|MY_PERIODIC_REL|||
||||||||||||||||||||20708|20709|MY_PERIODIC_REL|||
||||||||||||||||||||20710|20711|MY_PERIODIC_REL|||
||||||||||||||||||||20712|20713|MY_PERIODIC_REL|||
||||||||||||||||||||20714|20715|MY_PERIODIC_REL|||
||||||||||||||||||||20716|20717|MY_PERIODIC_REL|||
||||||||||||||||||||20718|20719|MY_PERIODIC_REL|||
||||||||||||||||||||20720|20721|MY_PERIODIC_REL|||
||||||||||||||||||||20722|20723|MY_PERIODIC_REL|||
||||||||||||||||||||20724|20725|MY_PERIODIC_REL|||
||||||||||||||||||||20726|20727|MY_PERIODIC_REL|||
||||||||||||||||||||20728|20729|MY_PERIODIC_REL|||
||||||||||||||||||||20730|20731|MY_PERIODIC_REL|||
||||||||||||||||||||20732|20733|MY_PERIODIC_REL|||
||||||||||||||||||||20734|20735|MY_PERIODIC_REL|||
||||||||||||||||||||20736|20737|MY_PERIODIC_REL|||
||||||||||||||||||||20738|20739|MY_PERIODIC_REL|||
||||||||||||||||||||20740|20741|MY_PERIODIC_REL|||
||||||||||||||||||||20742|20743|MY_PERIODIC_REL|||
||||||||||||||||||||20744|20745|MY_PERIODIC_REL|||
||||||||||||||||||||20746|20747|MY_PERIODIC_REL|||
||||||||||||||||||||20748|20749|MY_PERIODIC_REL|||
||||||||||||||||||||20750|20751|MY_PERIODIC_REL|||
||||||||||||||||||||20752|20753|MY_PERIODIC_REL|||
||||||||||||||||||||20754|20755|MY_PERIODIC_REL|||
||||||||||||||||||||20756|20757|MY_PERIODIC_REL|||
||||||||||||||||||||20758|20759|MY_PERIODIC_REL|||
||||||||||||||||||||20760|20761|MY_PERIODIC_REL|||
||||||||||||||||||||20762|20763|MY_PERIODIC_REL|||
||||||||||||||||||||20764|20765|MY_PERIODIC_REL|||
||||||||||||||||||||20766|20767|MY_PERIODIC_REL|||
||||||||||||||||||||20768|20769|MY_PERIODIC_REL|||
||||||||||||||||||||20770|20771|MY_PERIODIC_REL|||
||||||||||||||||||||20772|20773|MY_PERIODIC_REL|||
||||||||||||||||||||20774|20775|MY_PERIODIC_REL|||
||||||||||||||||||||20776|20777|MY_PERIODIC_REL|||
||||||||||||||||||||20778|20779|MY_PERIODIC_REL|||
||||||||||||||||||||20780|20781|MY_PERIODIC_REL|||
||||||||||||||||||||20782|20783|MY_PERIODIC_REL|||
||||||||||||||||||||20784|20785|MY_PERIODIC_REL|||
||||||||||||||||||||20786|20787|MY_PERIODIC_REL|||
||||||||||||||||||||20788|20789|MY_PERIODIC_REL|||
||||||||||||||||||||20790|20791|MY_PERIODIC_REL|||
||||||||||||||||||||20792|20793|MY_PERIODIC_REL|||
||||||||||||||||||||20794|20795|MY_PERIODIC_REL|||
||||||||||||||||||||20796|20797|MY_PERIODIC_REL|||
||||||||||||||||||||20798|20799|MY_PERIODIC_REL|||
||||||||||||||||||||20800|20801|MY_PERIODIC_REL|||
||||||||||||||||||||20802|20803|MY_PERIODIC_REL|||
||||||||||||||||||||20804|20805|MY_PERIODIC_REL|||
||||||||||||||||||||20806|20807|MY_PERIODIC_REL|||
||||||||||||||||||||20808|20809|MY_PERIODIC_REL|||
||||||||||||||||||||20810|20811|MY_PERIODIC_REL|||
||||||||||||||||||||20812|20813|MY_PERIODIC_REL|||
||||||||||||||||||||20814|20815|MY_PERIODIC_REL|||
||||||||||||||||||||20816|20817|MY_PERIODIC_REL|||
||||||||||||||||||||20818|20819|MY_PERIODIC_REL|||
||||||||||||||||||||20820|20821|MY_PERIODIC_REL|||
||||||||||||||||||||20822|20823|MY_PERIODIC_REL|||
||||||||||||||||||||20824|20825|MY_PERIODIC_REL|||
||||||||||||||||||||20826|20827|MY_PERIODIC_REL|||
||||||||||||||||||||20828|20829|MY_PERIODIC_REL|||
||||||||||||||||||||20830|20831|MY_PERIODIC_REL|||
||||||||||||||||||||20832|20833|MY_PERIODIC_REL|||
||||||||||||||||||||20834|20835|MY_PERIODIC_REL|||
||||||||||||||||||||20836|20837|MY_PERIODIC_REL|||
||||||||||||||||||||20838|20839|MY_PERIODIC_REL|||
||||||||||||||||||||20840|20841|MY_PERIODIC_REL|||
||||||||||||||||||||20842|20843|MY_PERIODIC_REL|||
||||||||||||||||||||20844|20845|MY_PERIODIC_REL|||
||||||||||||||||||||20846|20847|MY_PERIODIC_REL|||
||||||||||||||||||||20848|20849|MY_PERIODIC_REL|||
||||||||||||||||||||20850|20851|MY_PERIODIC_REL|||
||||||||||||||||||||20852|20853|MY_PERIODIC_REL|||
||||||||||||||||||||20854|20855|MY_PERIODIC_REL|||
||||||||||||||||||||20856|20857|MY_PERIODIC_REL|||
||||||||||||||||||||20858|20859|MY_PERIODIC_REL|||
||||||||||||||||||||20860|20861|MY_PERIODIC_REL|||
||||||||||||||||||||20862|20863|MY_PERIODIC_REL|||
||||||||||||||||||||20864|20865|MY_PERIODIC_REL|||
||||||||||||||||||||20866|20867|MY_PERIODIC_REL|||
||||||||||||||||||||20868|20869|MY_PERIODIC_REL|||
||||||||||||||||||||20870|20871|MY_PERIODIC_REL|||
||||||||||||||||||||20872|20873|MY_PERIODIC_REL|||
||||||||||||||||||||20874|20875|MY_PERIODIC_REL|||
||||||||||||||||||||20876|20877|MY_PERIODIC_REL|||
||||||||||||||||||||20878|20879|MY_PERIODIC_REL|||
||||||||||||||||||||20880|20881|MY_PERIODIC_REL|||
||||||||||||||||||||20882|20883|MY_PERIODIC_REL|||
||||||||||||||||||||20884|20885|MY_PERIODIC_REL|||
||||||||||||||||||||20886|20887|MY_PERIODIC_REL|||
||||||||||||||||||||20888|20889|MY_PERIODIC_REL|||
||||||||||||||||||||20890|20891|MY_PERIODIC_REL|||
||||||||||||||||||||20892|20893|MY_PERIODIC_REL|||
||||||||||||||||||||20894|20895|MY_PERIODIC_REL|||
||||||||||||||||||||20896|20897|MY_PERIODIC_REL|||
||||||||||||||||||||20898|20899|MY_PERIODIC_REL|||
||||||||||||||||||||20900|20901|MY_PERIODIC_REL|||
||||||||||||||||||||20902|20903|MY_PERIODIC_REL|||
||||||||||||||||||||20904|20905|MY_PERIODIC_REL|||
||||||||||||||||||||20906|20907|MY_PERIODIC_REL|||
||||||||||||||||||||20908|20909|MY_PERIODIC_REL|||
||||||||||||||||||||20910|20911|MY_PERIODIC_REL|||
||||||||||||||||||||20912|20913|MY_PERIODIC_REL|||
||||||||||||||||||||20914|20915|MY_PERIODIC_REL|||
||||||||||||||||||||20916|20917|MY_PERIODIC_REL|||
||||||||||||||||||||20918|20919|MY_PERIODIC_REL|||
||||||||||||||||||||20920|20921|MY_PERIODIC_REL|||
||||||||||||||||||||20922|20923|MY_PERIODIC_REL|||
||||||||||||||||||||20924|20925|MY_PERIODIC_REL|||
||||||||||||||||||||20926|20927|MY_PERIODIC_REL|||
||||||||||||||||||||20928|20929|MY_PERIODIC_REL|||
||||||||||||||||||||20930|20931|MY_PERIODIC_REL|||
||||||||||||||||||||20932|20933|MY_PERIODIC_REL|||
||||||||||||||||||||20934|20935|MY_PERIODIC_REL|||
||||||||||||||||||||20936|20937|MY_PERIODIC_REL|||
||||||||||||||||||||20938|20939|MY_PERIODIC_REL|||
||||||||||||||||||||20940|20941|MY_PERIODIC_REL|||
||||||||||||||||||||20942|20943|MY_PERIODIC_REL|||
||||||||||||||||||||20944|20945|MY_PERIODIC_REL|||
||||||||||||||||||||20946|20947|MY_PERIODIC_REL|||
||||||||||||||||||||20948|20949|MY_PERIODIC_REL|||
||||||||||||||||||||20950|20951|MY_PERIODIC_REL|||
||||||||||||||||||||20952|20953|MY_PERIODIC_REL|||
||||||||||||||||||||20954|20955|MY_PERIODIC_REL|||
||||||||||||||||||||20956|20957|MY_PERIODIC_REL|||
||||||||||||||||||||20958|20959|MY_PERIODIC_REL|||
||||||||||||||||||||20960|20961|MY_PERIODIC_REL|||
||||||||||||||||||||20962|20963|MY_PERIODIC_REL|||
||||||||||||||||||||20964|20965|MY_PERIODIC_REL|||
||||||||||||||||||||20966|20967|MY_PERIODIC_REL|||
||||||||||||||||||||20968|20969|MY_PERIODIC_REL|||
||||||||||||||||||||20970|20971|MY_PERIODIC_REL|||
||||||||||||||||||||20972|20973|MY_PERIODIC_REL|||
||||||||||||||||||||20974|20975|MY_PERIODIC_REL|||
||||||||||||||||||||20976|20977|MY_PERIODIC_REL|||
||||||||||||||||||||20978|20979|MY_PERIODIC_REL|||
||||||||||||||||||||20980|20981|MY_PERIODIC_REL|||
||||||||||||||||||||20982|20983|MY_PERIODIC_REL|||
||||||||||||||||||||20984|20985|MY_PERIODIC_REL|||
||||||||||||||||||||20986|20987|MY_PERIODIC_REL|||
||||||||||||||||||||20988|20989|MY_PERIODIC_REL|||
||||||||||||||||||||20990|20991|MY_PERIODIC_REL|||
||||||||||||||||||||20992|20993|MY_PERIODIC_REL|||
||||||||||||||||||||20994|20995|MY_PERIODIC_REL|||
||||||||||||||||||||20996|20997|MY_PERIODIC_REL|||
||||||||||||||||||||20998|20999|MY_PERIODIC_REL|||
||||||||||||||||||||21000|21001|MY_PERIODIC_REL|||
||||||||||||||||||||21002|21003|MY_PERIODIC_REL|||
||||||||||||||||||||21004|21005|MY_PERIODIC_REL|||
||||||||||||||||||||21006|21007|MY_PERIODIC_REL|||
||||||||||||||||||||21008|21009|MY_PERIODIC_REL|||
||||||||||||||||||||21010|21011|MY_PERIODIC_REL|||
||||||||||||||||||||21012|21013|MY_PERIODIC_REL|||
||||||||||||||||||||21014|21015|MY_PERIODIC_REL|||
||||||||||||||||||||21016|21017|MY_PERIODIC_REL|||
||||||||||||||||||||21018|21019|MY_PERIODIC_REL|||
||||||||||||||||||||21020|21021|MY_PERIODIC_REL|||
||||||||||||||||||||21022|21023|MY_PERIODIC_REL|||
||||||||||||||||||||21024|21025|MY_PERIODIC_REL|||
||||||||||||||||||||21026|21027|MY_PERIODIC_REL|||
||||||||||||||||||||21028|21029|MY_PERIODIC_REL|||
||||||||||||||||||||21030|21031|MY_PERIODIC_REL|||
||||||||||||||||||||21032|21033|MY_PERIODIC_REL|||
||||||||||||||||||||21034|21035|MY_PERIODIC_REL|||
||||||||||||||||||||21036|21037|MY_PERIODIC_REL|||
||||||||||||||||||||21038|21039|MY_PERIODIC_REL|||
||||||||||||||||||||21040|21041|MY_PERIODIC_REL|||
||||||||||||||||||||21042|21043|MY_PERIODIC_REL|||
||||||||||||||||||||21044|21045|MY_PERIODIC_REL|||
||||||||||||||||||||21046|21047|MY_PERIODIC_REL|||
||||||||||||||||||||21048|21049|MY_PERIODIC_REL|||
||||||||||||||||||||21050|21051|MY_PERIODIC_REL|||
||||||||||||||||||||21052|21053|MY_PERIODIC_REL|||
||||||||||||||||||||21054|21055|MY_PERIODIC_REL|||
||||||||||||||||||||21056|21057|MY_PERIODIC_REL|||
||||||||||||||||||||21058|21059|MY_PERIODIC_REL|||
||||||||||||||||||||21060|21061|MY_PERIODIC_REL|||
||||||||||||||||||||21062|21063|MY_PERIODIC_REL|||
||||||||||||||||||||21064|21065|MY_PERIODIC_REL|||
||||||||||||||||||||21066|21067|MY_PERIODIC_REL|||
||||||||||||||||||||21068|21069|MY_PERIODIC_REL|||
||||||||||||||||||||21070|21071|MY_PERIODIC_REL|||
||||||||||||||||||||21072|21073|MY_PERIODIC_REL|||
||||||||||||||||||||21074|21075|MY_PERIODIC_REL|||
||||||||||||||||||||21076|21077|MY_PERIODIC_REL|||
||||||||||||||||||||21078|21079|MY_PERIODIC_REL|||
||||||||||||||||||||21080|21081|MY_PERIODIC_REL|||
||||||||||||||||||||21082|21083|MY_PERIODIC_REL|||
||||||||||||||||||||21084|21085|MY_PERIODIC_REL|||
||||||||||||||||||||21086|21087|MY_PERIODIC_REL|||
||||||||||||||||||||21088|21089|MY_PERIODIC_REL|||
||||||||||||||||||||21090|21091|MY_PERIODIC_REL|||
||||||||||||||||||||21092|21093|MY_PERIODIC_REL|||
||||||||||||||||||||21094|21095|MY_PERIODIC_REL|||
||||||||||||||||||||21096|21097|MY_PERIODIC_REL|||
||||||||||||||||||||21098|21099|MY_PERIODIC_REL|||
||||||||||||||||||||21100|21101|MY_PERIODIC_REL|||
||||||||||||||||||||21102|21103|MY_PERIODIC_REL|||
||||||||||||||||||||21104|21105|MY_PERIODIC_REL|||
||||||||||||||||||||21106|21107|MY_PERIODIC_REL|||
||||||||||||||||||||21108|21109|MY_PERIODIC_REL|||
||||||||||||||||||||21110|21111|MY_PERIODIC_REL|||
||||||||||||||||||||21112|21113|MY_PERIODIC_REL|||
||||||||||||||||||||21114|21115|MY_PERIODIC_REL|||
||||||||||||||||||||21116|21117|MY_PERIODIC_REL|||
||||||||||||||||||||21118|21119|MY_PERIODIC_REL|||
||||||||||||||||||||21120|21121|MY_PERIODIC_REL|||
||||||||||||||||||||21122|21123|MY_PERIODIC_REL|||
||||||||||||||||||||21124|21125|MY_PERIODIC_REL|||
||||||||||||||||||||21126|21127|MY_PERIODIC_REL|||
||||||||||||||||||||21128|21129|MY_PERIODIC_REL|||
||||||||||||||||||||21130|21131|MY_PERIODIC_REL|||
||||||||||||||||||||21132|21133|MY_PERIODIC_REL|||
||||||||||||||||||||21134|21135|MY_PERIODIC_REL|||
||||||||||||||||||||21136|21137|MY_PERIODIC_REL|||
||||||||||||||||||||21138|21139|MY_PERIODIC_REL|||
||||||||||||||||||||21140|21141|MY_PERIODIC_REL|||
||||||||||||||||||||21142|21143|MY_PERIODIC_REL|||
||||||||||||||||||||21144|21145|MY_PERIODIC_REL|||
||||||||||||||||||||21146|21147|MY_PERIODIC_REL|||
||||||||||||||||||||21148|21149|MY_PERIODIC_REL|||
||||||||||||||||||||21150|21151|MY_PERIODIC_REL|||
||||||||||||||||||||21152|21153|MY_PERIODIC_REL|||
||||||||||||||||||||21154|21155|MY_PERIODIC_REL|||
||||||||||||||||||||21156|21157|MY_PERIODIC_REL|||
||||||||||||||||||||21158|21159|MY_PERIODIC_REL|||
||||||||||||||||||||21160|21161|MY_PERIODIC_REL|||
||||||||||||||||||||21162|21163|MY_PERIODIC_REL|||
||||||||||||||||||||21164|21165|MY_PERIODIC_REL|||
||||||||||||||||||||21166|21167|MY_PERIODIC_REL|||
||||||||||||||||||||21168|21169|MY_PERIODIC_REL|||
||||||||||||||||||||21170|21171|MY_PERIODIC_REL|||
||||||||||||||||||||21172|21173|MY_PERIODIC_REL|||
||||||||||||||||||||21174|21175|MY_PERIODIC_REL|||
||||||||||||||||||||21176|21177|MY_PERIODIC_REL|||
||||||||||||||||||||21178|21179|MY_PERIODIC_REL|||
||||||||||||||||||||21180|21181|MY_PERIODIC_REL|||
||||||||||||||||||||21182|21183|MY_PERIODIC_REL|||
||||||||||||||||||||21184|21185|MY_PERIODIC_REL|||
||||||||||||||||||||21186|21187|MY_PERIODIC_REL|||
||||||||||||||||||||21188|21189|MY_PERIODIC_REL|||
||||||||||||||||||||21190|21191|MY_PERIODIC_REL|||
||||||||||||||||||||21192|21193|MY_PERIODIC_REL|||
||||||||||||||||||||21194|21195|MY_PERIODIC_REL|||
||||||||||||||||||||21196|21197|MY_PERIODIC_REL|||
||||||||||||||||||||21198|21199|MY_PERIODIC_REL|||
||||||||||||||||||||21200|21201|MY_PERIODIC_REL|||
||||||||||||||||||||21202|21203|MY_PERIODIC_REL|||
||||||||||||||||||||21204|21205|MY_PERIODIC_REL|||
||||||||||||||||||||21206|21207|MY_PERIODIC_REL|||
||||||||||||||||||||21208|21209|MY_PERIODIC_REL|||
||||||||||||||||||||21210|21211|MY_PERIODIC_REL|||
||||||||||||||||||||21212|21213|MY_PERIODIC_REL|||
||||||||||||||||||||21214|21215|MY_PERIODIC_REL|||
||||||||||||||||||||21216|21217|MY_PERIODIC_REL|||
||||||||||||||||||||21218|21219|MY_PERIODIC_REL|||
||||||||||||||||||||21220|21221|MY_PERIODIC_REL|||
||||||||||||||||||||21222|21223|MY_PERIODIC_REL|||
||||||||||||||||||||21224|21225|MY_PERIODIC_REL|||
||||||||||||||||||||21226|21227|MY_PERIODIC_REL|||
||||||||||||||||||||21228|21229|MY_PERIODIC_REL|||
||||||||||||||||||||21230|21231|MY_PERIODIC_REL|||
||||||||||||||||||||21232|21233|MY_PERIODIC_REL|||
||||||||||||||||||||21234|21235|MY_PERIODIC_REL|||
||||||||||||||||||||21236|21237|MY_PERIODIC_REL|||
||||||||||||||||||||21238|21239|MY_PERIODIC_REL|||
||||||||||||||||||||21240|21241|MY_PERIODIC_REL|||
||||||||||||||||||||21242|21243|MY_PERIODIC_REL|||
||||||||||||||||||||21244|21245|MY_PERIODIC_REL|||
||||||||||||||||||||21246|21247|MY_PERIODIC_REL|||
||||||||||||||||||||21248|21249|MY_PERIODIC_REL|||
||||||||||||||||||||21250|21251|MY_PERIODIC_REL|||
||||||||||||||||||||21252|21253|MY_PERIODIC_REL|||
||||||||||||||||||||21254|21255|MY_PERIODIC_REL|||
||||||||||||||||||||21256|21257|MY_PERIODIC_REL|||
||||||||||||||||||||21258|21259|MY_PERIODIC_REL|||
||||||||||||||||||||21260|21261|MY_PERIODIC_REL|||
||||||||||||||||||||21262|21263|MY_PERIODIC_REL|||
||||||||||||||||||||21264|21265|MY_PERIODIC_REL|||
||||||||||||||||||||21266|21267|MY_PERIODIC_REL|||
||||||||||||||||||||21268|21269|MY_PERIODIC_REL|||
||||||||||||||||||||21270|21271|MY_PERIODIC_REL|||
||||||||||||||||||||21272|21273|MY_PERIODIC_REL|||
||||||||||||||||||||21274|21275|MY_PERIODIC_REL|||
||||||||||||||||||||21276|21277|MY_PERIODIC_REL|||
||||||||||||||||||||21278|21279|MY_PERIODIC_REL|||
||||||||||||||||||||21280|21281|MY_PERIODIC_REL|||
||||||||||||||||||||21282|21283|MY_PERIODIC_REL|||
||||||||||||||||||||21284|21285|MY_PERIODIC_REL|||
||||||||||||||||||||21286|21287|MY_PERIODIC_REL|||
||||||||||||||||||||21288|21289|MY_PERIODIC_REL|||
||||||||||||||||||||21290|21291|MY_PERIODIC_REL|||
||||||||||||||||||||21292|21293|MY_PERIODIC_REL|||
||||||||||||||||||||21294|21295|MY_PERIODIC_REL|||
||||||||||||||||||||21296|21297|MY_PERIODIC_REL|||
||||||||||||||||||||21298|21299|MY_PERIODIC_REL|||
||||||||||||||||||||21300|21301|MY_PERIODIC_REL|||
||||||||||||||||||||21302|21303|MY_PERIODIC_REL|||
||||||||||||||||||||21304|21305|MY_PERIODIC_REL|||
||||||||||||||||||||21306|21307|MY_PERIODIC_REL|||
||||||||||||||||||||21308|21309|MY_PERIODIC_REL|||
||||||||||||||||||||21310|21311|MY_PERIODIC_REL|||
||||||||||||||||||||21312|21313|MY_PERIODIC_REL|||
||||||||||||||||||||21314|21315|MY_PERIODIC_REL|||
||||||||||||||||||||21316|21317|MY_PERIODIC_REL|||
||||||||||||||||||||21318|21319|MY_PERIODIC_REL|||
||||||||||||||||||||21320|21321|MY_PERIODIC_REL|||
||||||||||||||||||||21322|21323|MY_PERIODIC_REL|||
||||||||||||||||||||21324|21325|MY_PERIODIC_REL|||
||||||||||||||||||||21326|21327|MY_PERIODIC_REL|||
||||||||||||||||||||21328|21329|MY_PERIODIC_REL|||
||||||||||||||||||||21330|21331|MY_PERIODIC_REL|||
||||||||||||||||||||21332|21333|MY_PERIODIC_REL|||
||||||||||||||||||||21334|21335|MY_PERIODIC_REL|||
||||||||||||||||||||21336|21337|MY_PERIODIC_REL|||
||||||||||||||||||||21338|21339|MY_PERIODIC_REL|||
||||||||||||||||||||21340|21341|MY_PERIODIC_REL|||
||||||||||||||||||||21342|21343|MY_PERIODIC_REL|||
||||||||||||||||||||21344|21345|MY_PERIODIC_REL|||
||||||||||||||||||||21346|21347|MY_PERIODIC_REL|||
||||||||||||||||||||21348|21349|MY_PERIODIC_REL|||
||||||||||||||||||||21350|21351|MY_PERIODIC_REL|||
||||||||||||||||||||21352|21353|MY_PERIODIC_REL|||
||||||||||||||||||||21354|21355|MY_PERIODIC_REL|||
||||||||||||||||||||21356|21357|MY_PERIODIC_REL|||
||||||||||||||||||||21358|21359|MY_PERIODIC_REL|||
||||||||||||||||||||21360|21361|MY_PERIODIC_REL|||
||||||||||||||||||||21362|21363|MY_PERIODIC_REL|||
||||||||||||||||||||21364|21365|MY_PERIODIC_REL|||
||||||||||||||||||||21366|21367|MY_PERIODIC_REL|||
||||||||||||||||||||21368|21369|MY_PERIODIC_REL|||
||||||||||||||||||||21370|21371|MY_PERIODIC_REL|||
||||||||||||||||||||21372|21373|MY_PERIODIC_REL|||
||||||||||||||||||||21374|21375|MY_PERIODIC_REL|||
||||||||||||||||||||21376|21377|MY_PERIODIC_REL|||
||||||||||||||||||||21378|21379|MY_PERIODIC_REL|||
||||||||||||||||||||21380|21381|MY_PERIODIC_REL|||
||||||||||||||||||||21382|21383|MY_PERIODIC_REL|||
||||||||||||||||||||21384|21385|MY_PERIODIC_REL|||
||||||||||||||||||||21386|21387|MY_PERIODIC_REL|||
||||||||||||||||||||21388|21389|MY_PERIODIC_REL|||
||||||||||||||||||||21390|21391|MY_PERIODIC_REL|||
||||||||||||||||||||21392|21393|MY_PERIODIC_REL|||
||||||||||||||||||||21394|21395|MY_PERIODIC_REL|||
||||||||||||||||||||21396|21397|MY_PERIODIC_REL|||
||||||||||||||||||||21398|21399|MY_PERIODIC_REL|||
||||||||||||||||||||21400|21401|MY_PERIODIC_REL|||
||||||||||||||||||||1|21402|MY_CASE_REL|||
||||||||||||||||||||2|21403|MY_CASE_REL|||
||||||||||||||||||||83|21404|MY_CASE_REL|||
||||||||||||||||||||1|21405|MY_CASE_REL|||
||||||||||||||||||||2|21406|MY_CASE_REL|||
||||||||||||||||||||83|21407|MY_CASE_REL|||
||||||||||||||||||||21408|21409|MY_PERIODIC_REL|||
||||||||||||||||||||21410|21411|MY_PERIODIC_REL|||
||||||||||||||||||||21412|21413|MY_PERIODIC_REL|||
||||||||||||||||||||21414|21415|MY_PERIODIC_REL|||
||||||||||||||||||||21416|21417|MY_PERIODIC_REL|||
||||||||||||||||||||21418|21419|MY_PERIODIC_REL|||
||||||||||||||||||||21420|21421|MY_PERIODIC_REL|||
||||||||||||||||||||21422|21423|MY_PERIODIC_REL|||
||||||||||||||||||||21424|21425|MY_PERIODIC_REL|||
||||||||||||||||||||21426|21427|MY_PERIODIC_REL|||
||||||||||||||||||||21428|21429|MY_PERIODIC_REL|||
||||||||||||||||||||21430|21431|MY_PERIODIC_REL|||
||||||||||||||||||||21432|21433|MY_PERIODIC_REL|||
||||||||||||||||||||21434|21435|MY_PERIODIC_REL|||
||||||||||||||||||||21436|21437|MY_PERIODIC_REL|||
||||||||||||||||||||21438|21439|MY_PERIODIC_REL|||
||||||||||||||||||||21440|21441|MY_PERIODIC_REL|||
||||||||||||||||||||21442|21443|MY_PERIODIC_REL|||
||||||||||||||||||||21444|21445|MY_PERIODIC_REL|||
||||||||||||||||||||21446|21447|MY_PERIODIC_REL|||
||||||||||||||||||||21448|21449|MY_PERIODIC_REL|||
||||||||||||||||||||21450|21451|MY_PERIODIC_REL|||
||||||||||||||||||||21452|21453|MY_PERIODIC_REL|||
||||||||||||||||||||21454|21455|MY_PERIODIC_REL|||
||||||||||||||||||||21456|21457|MY_PERIODIC_REL|||
||||||||||||||||||||21458|21459|MY_PERIODIC_REL|||
||||||||||||||||||||21460|21461|MY_PERIODIC_REL|||
||||||||||||||||||||21462|21463|MY_PERIODIC_REL|||
||||||||||||||||||||21464|21465|MY_PERIODIC_REL|||
||||||||||||||||||||21466|21467|MY_PERIODIC_REL|||
||||||||||||||||||||21468|21469|MY_PERIODIC_REL|||
||||||||||||||||||||21470|21471|MY_PERIODIC_REL|||
||||||||||||||||||||21472|21473|MY_PERIODIC_REL|||
||||||||||||||||||||21474|21475|MY_PERIODIC_REL|||
||||||||||||||||||||21476|21477|MY_PERIODIC_REL|||
||||||||||||||||||||21478|21479|MY_PERIODIC_REL|||
||||||||||||||||||||21480|21481|MY_PERIODIC_REL|||
||||||||||||||||||||21482|21483|MY_PERIODIC_REL|||
||||||||||||||||||||21484|21485|MY_PERIODIC_REL|||
||||||||||||||||||||21486|21487|MY_PERIODIC_REL|||
||||||||||||||||||||21488|21489|MY_PERIODIC_REL|||
||||||||||||||||||||21490|21491|MY_PERIODIC_REL|||
||||||||||||||||||||21492|21493|MY_PERIODIC_REL|||
||||||||||||||||||||21494|21495|MY_PERIODIC_REL|||
||||||||||||||||||||21496|21497|MY_PERIODIC_REL|||
||||||||||||||||||||21498|21499|MY_PERIODIC_REL|||
||||||||||||||||||||21500|21501|MY_PERIODIC_REL|||
||||||||||||||||||||21502|21503|MY_PERIODIC_REL|||
||||||||||||||||||||21504|21505|MY_PERIODIC_REL|||
||||||||||||||||||||21506|21507|MY_PERIODIC_REL|||
||||||||||||||||||||21508|21509|MY_PERIODIC_REL|||
||||||||||||||||||||21510|21511|MY_PERIODIC_REL|||
||||||||||||||||||||21512|21513|MY_PERIODIC_REL|||
||||||||||||||||||||21514|21515|MY_PERIODIC_REL|||
||||||||||||||||||||21516|21517|MY_PERIODIC_REL|||
||||||||||||||||||||21518|21519|MY_PERIODIC_REL|||
||||||||||||||||||||21520|21521|MY_PERIODIC_REL|||
||||||||||||||||||||21522|21523|MY_PERIODIC_REL|||
||||||||||||||||||||21524|21525|MY_PERIODIC_REL|||
||||||||||||||||||||21526|21527|MY_PERIODIC_REL|||
||||||||||||||||||||21528|21529|MY_PERIODIC_REL|||
||||||||||||||||||||21530|21531|MY_PERIODIC_REL|||
||||||||||||||||||||21532|21533|MY_PERIODIC_REL|||
||||||||||||||||||||21534|21535|MY_PERIODIC_REL|||
||||||||||||||||||||21536|21537|MY_PERIODIC_REL|||
||||||||||||||||||||21538|21539|MY_PERIODIC_REL|||
||||||||||||||||||||21540|21541|MY_PERIODIC_REL|||
||||||||||||||||||||21542|21543|MY_PERIODIC_REL|||
||||||||||||||||||||21544|21545|MY_PERIODIC_REL|||
||||||||||||||||||||21546|21547|MY_PERIODIC_REL|||
||||||||||||||||||||21548|21549|MY_PERIODIC_REL|||
||||||||||||||||||||21550|21551|MY_PERIODIC_REL|||
||||||||||||||||||||21552|21553|MY_PERIODIC_REL|||
||||||||||||||||||||21554|21555|MY_PERIODIC_REL|||
||||||||||||||||||||21556|21557|MY_PERIODIC_REL|||
